Count;Name;Edition;Collector Number;Rarity
4;Winterthorn Blessing;mid;251;uncommon
3;The Celestus;mid;252;rare
4;Crossroads Candleguide;mid;253;common
1;Jack-o'-Lantern;mid;254;common
1;Moonsilver Key;mid;255;uncommon
4;Mystic Skull;mid;256;uncommon
4;Silver Bolt;mid;258;common
2;Deserted Beach;mid;260;rare
4;Evolving Wilds;mid;261;common
1;Field of Ruin;mid;262;uncommon
3;Haunted Ridge;mid;263;rare
4;Overgrown Farmland;mid;265;rare
4;Rockfall Vale;mid;266;rare
4;Shipwreck Marsh;mid;267;rare
3;Angelic Quartermaster;vow;2;uncommon
1;Arm the Cathars;vow;3;uncommon
1;Bride's Gown;vow;4;uncommon
1;By Invitation Only;vow;5;rare
1;Cemetery Protector;vow;6;mythic
4;Circle of Confinement;vow;7;uncommon
3;Dawnhart Geist;vow;8;uncommon
4;Distracting Geist;vow;9;uncommon
2;Faithbound Judge;vow;12;mythic
4;Fleeting Spirit;vow;14;uncommon
1;Gryff Rider;vow;15;common
1;Gryffwing Cavalry;vow;16;uncommon
4;Hallowed Haunting;vow;17;mythic
4;Hopeful Initiate;vow;20;rare
2;Katilda, Dawnhart Martyr;vow;21;rare
1;Lantern Flare;vow;23;rare
1;Ollenbock Escort;vow;27;uncommon
1;Panicked Bystander;vow;28;uncommon
3;Parish-Blade Trainee;vow;29;common
1;Sanctify;vow;33;common
1;Savior of Ollenbock;vow;34;mythic
1;Sigarda's Imprisonment;vow;35;common
1;Sigarda's Summons;vow;36;rare
4;Thalia, Guardian of Thraben;vow;38;rare
3;Traveling Minister;vow;39;common
4;Twinblade Geist;vow;40;uncommon
4;Valorous Stance;vow;42;uncommon
4;Voice of the Blessed;vow;44;rare
4;Wedding Announcement;vow;45;rare
4;Welcoming Vampire;vow;46;rare
1;Binding Geist;vow;48;common
2;Consuming Tide;vow;53;rare
1;Cradle of Safety;vow;54;common
4;Diver Skaab;vow;56;uncommon
1;Dreadlight Monstrosity;vow;57;common
1;Geistlight Snare;vow;60;uncommon
1;Gutter Skulker;vow;62;uncommon
1;Hullbreaker Horror;vow;63;rare
2;Lantern Bearer;vow;66;common
3;Lunar Rejection;vow;67;uncommon
1;Necroduality;vow;70;mythic
1;Patchwork Crawler;vow;72;rare
1;Screaming Swarm;vow;75;uncommon
1;Serpentine Ambush;vow;77;common
1;Steelclad Spirit;vow;80;common
1;Stitched Assistant;vow;81;common
4;Thirst for Discovery;vow;85;uncommon
2;Wash Away;vow;87;uncommon
1;Witness the Future;vow;90;uncommon
4;Wretched Throng;vow;91;common
1;Aim for the Head;vow;92;common
1;Archghoul of Thraben;vow;93;uncommon
1;Blood Fountain;vow;95;common
4;Bloodsworn Squire;vow;97;uncommon
1;Courier Bat;vow;102;common
2;Demonic Bargain;vow;103;rare
1;Desperate Farmer;vow;104;common
2;Doomed Dissenter;vow;106;common
2;Dread Fugue;vow;107;uncommon
2;Edgar's Awakening;vow;110;uncommon
1;Falkenrath Forebear;vow;111;rare
4;Fell Stinger;vow;112;uncommon
2;Gift of Fangs;vow;113;common
1;Graf Reaver;vow;115;rare
1;Grisly Ritual;vow;116;common
1;Groom's Finery;vow;117;uncommon
2;Henrika Domnathi;vow;119;mythic
3;Hero's Downfall;vow;120;uncommon
2;Innocent Traveler;vow;121;uncommon
2;Path of Peril;vow;124;rare
3;Restless Bloodseeker;vow;128;uncommon
2;Skulking Killer;vow;130;uncommon
4;Sorin the Mirthless;vow;131;mythic
4;Undead Butler;vow;133;uncommon
1;Undying Malice;vow;134;common
2;Voldaren Bloodcaster;vow;137;rare
1;Wedding Security;vow;138;uncommon
3;Abrade;vow;139;common
3;Alchemist's Gambit;vow;140;rare
2;Alluring Suitor;vow;141;uncommon
1;Ancestral Anger;vow;142;common
1;Ballista Watcher;vow;143;uncommon
1;Blood Hypnotist;vow;145;uncommon
1;Chandra, Dressed to Kill;vow;149;mythic
3;Curse of Hospitality;vow;152;rare
1;Daybreak Combatants;vow;153;common
1;Falkenrath Celebrants;vow;156;common
4;Flame-Blessed Bolt;vow;158;common
3;Hungry Ridgewolf;vow;161;common
3;Into the Night;vow;163;uncommon
1;Lacerate Flesh;vow;166;common
1;Lambholt Raconteur;vow;167;uncommon
2;Magma Pummeler;vow;169;uncommon
1;Markov Retribution;vow;171;uncommon
2;Reckless Impulse;vow;174;common
3;Rending Flame;vow;175;uncommon
3;Sanguine Statuette;vow;177;uncommon
1;Stensia Uprising;vow;178;rare
2;Volatile Arsonist;vow;181;mythic
1;Voldaren Epicure;vow;182;common
2;Voltaic Visionary;vow;183;uncommon
1;Weary Prisoner;vow;184;common
1;Apprentice Sharpshooter;vow;185;common
4;Ascendant Packleader;vow;186;rare
2;Avabruck Caretaker;vow;187;mythic
1;Bramble Wurm;vow;189;uncommon
2;Cartographer's Survey;vow;190;uncommon
1;Cemetery Prowler;vow;191;mythic
3;Crawling Infestation;vow;193;uncommon
1;Crushing Canopy;vow;194;common
1;Dormant Grove;vow;198;uncommon
1;Glorious Sunrise;vow;200;rare
1;Howling Moon;vow;204;rare
1;Howlpack Piper;vow;205;rare
1;Massive Might;vow;208;common
2;Mulch;vow;210;common
1;Nature's Embrace;vow;211;common
1;Oakshade Stalker;vow;212;uncommon
4;Packsong Pup;vow;213;uncommon
2;Reclusive Taxidermist;vow;214;uncommon
2;Sawblade Slinger;vow;217;uncommon
1;Spiked Ripsaw;vow;220;uncommon
1;Sporeback Wolf;vow;223;common
3;Ulvenwald Oddity;vow;225;rare
3;Weaver of Blossoms;vow;226;common
2;Wolf Strike;vow;228;common
1;Ancient Lumberknot;vow;230;uncommon
3;Bloodtithe Harvester;vow;232;uncommon
3;Child of the Pack;vow;234;uncommon
2;Edgar, Charmed Groom;vow;236;rare
2;Eruth, Tormented Prophet;vow;237;rare
4;Halana and Alena, Partners;vow;239;rare
2;Markov Purifier;vow;241;uncommon
1;Markov Waltzer;vow;242;uncommon
1;Old Rutstein;vow;244;rare
3;Sigardian Paladin;vow;247;uncommon
1;Torens, Fist of the Angels;vow;249;rare
2;Wandering Mind;vow;251;uncommon
1;Boarded Window;vow;253;uncommon
1;Ceremonial Knife;vow;254;common
1;Dollhouse of Horrors;vow;255;rare
1;Foreboding Statue;vow;256;uncommon
1;Wedding Invitation;vow;260;common
1;Deathcap Glade;vow;261;rare
1;Dreamroot Cascade;vow;262;rare
1;Evolving Wilds;vow;263;common
4;Shattered Sanctum;vow;264;rare
4;Stormcarved Coast;vow;265;rare
4;Sundown Pass;vow;266;rare
1;Voldaren Estate;vow;267;rare
3;Mulldrifter;j21;38;common
4;Ninja of the Deep Hours;j21;39;common
4;Hardened Scales;j21;99;rare
1;Sarkhan's Scorn;j21;23;common
4;Ancestral Katana;neo;1;common
1;Ao, the Dawn Sky;neo;2;mythic
4;Banishing Slash;neo;3;uncommon
3;Befriending the Moths;neo;4;common
1;Blade-Blizzard Kitsune;neo;5;uncommon
2;Born to Drive;neo;6;uncommon
1;Brilliant Restoration;neo;7;rare
1;Cloudsteel Kirin;neo;8;rare
2;Dragonfly Suit;neo;9;common
3;Eiganjo Exemplar;neo;10;common
2;Era of Enlightenment;neo;11;common
4;The Fall of Lord Konda;neo;12;uncommon
1;Farewell;neo;13;rare
1;Go-Shintai of Shared Purpose;neo;14;uncommon
2;Golden-Tail Disciple;neo;15;common
4;Hotshot Mechanic;neo;16;uncommon
3;Imperial Recovery Unit;neo;18;uncommon
4;Imperial Subduer;neo;19;common
1;Intercessor's Arrest;neo;20;common
1;Invoke Justice;neo;21;rare
3;Kitsune Ace;neo;22;common
3;Kyodai, Soul of Kamigawa;neo;23;rare
2;Light the Way;neo;24;common
1;Lion Sash;neo;26;rare
1;Lucky Offering;neo;27;common
4;March of Otherworldly Light;neo;28;rare
4;Michiko's Reign of Truth;neo;29;uncommon
1;Mothrider Patrol;neo;30;common
3;Norika Yamazaki, the Poet;neo;31;uncommon
3;Regent's Authority;neo;32;common
4;Repel the Vile;neo;33;common
1;The Restoration of Eiganjo;neo;34;rare
4;Selfless Samurai;neo;35;uncommon
3;Seven-Tail Mentor;neo;36;common
2;Sky-Blessed Samurai;neo;37;uncommon
4;Spirited Companion;neo;38;common
1;Sunblade Samurai;neo;39;common
4;Touch the Spirit Realm;neo;40;uncommon
1;Wanderer's Intervention;neo;41;common
4;The Wandering Emperor;neo;42;mythic
1;When We Were Young;neo;43;uncommon
4;Acquisition Octopus;neo;44;uncommon
4;Armguard Familiar;neo;46;common
1;Awakened Awareness;neo;47;uncommon
2;Behold the Unspeakable;neo;48;uncommon
2;Covert Technician;neo;49;uncommon
3;Discover the Impossible;neo;50;uncommon
4;Disruption Protocol;neo;51;common
3;Essence Capture;neo;52;uncommon
3;Futurist Operative;neo;53;uncommon
3;Futurist Sentinel;neo;54;common
4;Go-Shintai of Lost Wisdom;neo;55;uncommon
3;Guardians of Oboro;neo;56;common
1;Inventive Iteration;neo;57;rare
2;Invoke the Winds;neo;58;rare
2;Kairi, the Swirling Sky;neo;60;mythic
2;March of Swirling Mist;neo;61;rare
3;Mindlink Mech;neo;62;rare
4;Mirrorshell Crab;neo;63;common
2;Mnemonic Sphere;neo;64;common
2;Mobilizer Mech;neo;65;uncommon
2;The Modern Age;neo;66;common
4;Moon-Circuit Hacker;neo;67;common
4;Moonfolk Puzzlemaker;neo;68;common
4;Moonsnare Prototype;neo;69;common
4;Moonsnare Specialist;neo;70;common
4;Network Disruptor;neo;71;common
2;Planar Incision;neo;72;common
4;Prosperous Thief;neo;73;uncommon
3;Replication Specialist;neo;76;uncommon
2;Saiba Trespassers;neo;77;common
3;Short Circuit;neo;78;common
2;Skyswimmer Koi;neo;79;common
3;Spell Pierce;neo;80;common
4;Suit Up;neo;81;common
3;Tamiyo's Compleation;neo;83;common
1;Tezzeret, Betrayer of Flesh;neo;84;mythic
1;Thirst for Knowledge;neo;85;uncommon
4;Thousand-Faced Shadow;neo;86;rare
2;Assassin's Ink;neo;87;uncommon
4;Biting-Palm Ninja;neo;88;rare
1;Blade of the Oni;neo;89;mythic
4;Chainflail Centipede;neo;90;common
3;Clawing Torment;neo;91;common
4;Debt to the Kami;neo;92;common
2;Dockside Chef;neo;93;uncommon
4;Dokuchi Shadow-Walker;neo;94;common
3;Dokuchi Silencer;neo;95;uncommon
3;Enormous Energy Blade;neo;96;uncommon
2;Go-Shintai of Hidden Cruelty;neo;97;uncommon
3;Gravelighter;neo;98;uncommon
4;Hidetsugu, Devouring Chaos;neo;99;rare
4;Inkrise Infiltrator;neo;100;common
1;Junji, the Midnight Sky;neo;102;mythic
4;Kaito's Pursuit;neo;103;common
4;Kami of Restless Shadows;neo;104;common
2;Kami of Terrible Secrets;neo;105;common
1;Leech Gauntlet;neo;106;uncommon
3;Lethal Exploit;neo;107;common
2;Life of Toshiro Umezawa;neo;108;uncommon
1;The Long Reach of Night;neo;109;uncommon
3;Malicious Malfunction;neo;110;uncommon
1;March of Wretched Sorrow;neo;111;rare
3;Mukotai Ambusher;neo;112;common
1;Mukotai Soulripper;neo;113;rare
4;Nashi, Moon Sage's Scion;neo;114;mythic
4;Nezumi Bladeblesser;neo;115;common
4;Nezumi Prowler;neo;116;uncommon
4;Okiba Reckoner Raid;neo;117;common
1;Okiba Salvage;neo;118;uncommon
3;Reckoner Shakedown;neo;119;common
1;Reckoner's Bargain;neo;120;common
4;Return to Action;neo;121;common
1;Soul Transfer;neo;122;rare
1;Tatsunari, Toad Rider;neo;123;rare
2;Twisted Embrace;neo;125;common
3;Undercity Scrounger;neo;126;common
3;Unforgiving One;neo;127;uncommon
4;Virus Beetle;neo;128;common
3;You Are Already Dead;neo;129;common
3;Akki Ronin;neo;131;common
4;Akki War Paint;neo;132;common
1;Ambitious Assault;neo;133;common
4;Atsushi, the Blazing Sky;neo;134;mythic
2;Bronzeplate Boar;neo;135;uncommon
2;Crackling Emergence;neo;136;common
3;Dragonspark Reactor;neo;137;uncommon
2;Experimental Synthesizer;neo;138;common
3;Explosive Entry;neo;139;common
4;Fable of the Mirror-Breaker;neo;141;rare
1;Flame Discharge;neo;142;uncommon
1;Gift of Wrath;neo;143;common
3;Go-Shintai of Ancient Wars;neo;144;uncommon
3;Goro-Goro, Disciple of Ryusei;neo;145;rare
3;Heiko Yamazaki, the General;neo;146;uncommon
2;Ironhoof Boar;neo;148;common
2;Kami of Industry;neo;149;common
4;Kami's Flare;neo;150;common
4;Kumano Faces Kakkazan;neo;152;uncommon
2;Lizard Blades;neo;153;rare
1;Ogre-Head Helm;neo;155;rare
4;Peerless Samurai;neo;156;common
4;Rabbit Battery;neo;157;uncommon
4;Reinforced Ronin;neo;158;uncommon
1;Scrap Welder;neo;159;rare
1;Scrapyard Steelbreaker;neo;160;common
3;Seismic Wave;neo;161;uncommon
1;Simian Sling;neo;163;common
3;Sokenzan Smelter;neo;164;uncommon
4;Tempered in Solitude;neo;165;uncommon
4;Thundering Raiju;neo;166;rare
4;Towashi Songshaper;neo;167;common
2;Twinshot Sniper;neo;168;uncommon
3;Unstoppable Ogre;neo;169;common
2;Voltage Surge;neo;171;common
4;Azusa's Many Journeys;neo;172;uncommon
4;Bamboo Grove Archer;neo;173;common
4;Bearer of Memory;neo;174;common
4;Blossom Prancer;neo;175;uncommon
3;Boon of Boseiju;neo;176;uncommon
4;Boseiju Reaches Skyward;neo;177;uncommon
3;Careful Cultivation;neo;178;common
4;Coiling Stalker;neo;179;common
4;Commune with Spirits;neo;180;common
1;The Dragon-Kami Reborn;neo;181;rare
4;Fade into Antiquity;neo;182;common
3;Fang of Shigeki;neo;183;common
4;Favor of Jukai;neo;184;common
4;Generous Visitor;neo;185;uncommon
3;Geothermal Kami;neo;186;common
1;Go-Shintai of Boundless Vigor;neo;187;uncommon
4;Grafted Growth;neo;188;common
2;Greater Tanuki;neo;189;common
4;Harmonious Emergence;neo;190;common
4;Heir of the Ancient Fang;neo;191;common
3;Historian's Wisdom;neo;192;uncommon
1;Jugan Defends the Temple;neo;194;mythic
2;Jukai Preserver;neo;195;common
4;Jukai Trainee;neo;196;common
4;Kami of Transience;neo;197;rare
3;Kappa Tech-Wrecker;neo;198;uncommon
1;Kodama of the West Tree;neo;199;mythic
1;March of Burgeoning Life;neo;201;rare
4;Master's Rebuke;neo;202;common
2;Orochi Merge-Keeper;neo;203;uncommon
1;Roaring Earth;neo;204;uncommon
3;Season of Renewal;neo;205;common
2;Shigeki, Jukai Visionary;neo;206;rare
1;Spinning Wheel Kick;neo;207;uncommon
2;Spring-Leaf Avenger;neo;208;rare
4;Storyweave;neo;209;uncommon
3;Tales of Master Seshiro;neo;210;common
4;Tamiyo's Safekeeping;neo;211;common
2;Teachings of the Kirin;neo;212;rare
4;Weaver of Harmony;neo;213;rare
4;Webspinner Cuff;neo;214;uncommon
4;Asari Captain;neo;215;uncommon
4;Colossal Skyturtle;neo;216;uncommon
2;Eiganjo Uprising;neo;217;rare
1;Enthusiastic Mechanaut;neo;218;uncommon
2;Gloomshrieker;neo;219;uncommon
1;Invigorating Hot Spring;neo;223;uncommon
4;Jukai Naturalist;neo;225;uncommon
4;Kaito Shizuki;neo;226;mythic
1;Kotose, the Silent Spider;neo;228;rare
3;Naomi, Pillar of Order;neo;229;uncommon
4;Oni-Cult Anvil;neo;230;uncommon
3;Prodigy's Prototype;neo;231;uncommon
3;Raiyuu, Storm's Edge;neo;232;rare
1;Risona, Asari Commander;neo;233;rare
1;Satoru Umezawa;neo;234;rare
4;Silver-Fur Master;neo;236;uncommon
2;Spirit-Sister's Call;neo;237;mythic
4;Automated Artificer;neo;239;common
4;Bronze Cudgels;neo;240;uncommon
4;Brute Suit;neo;241;common
4;Circuit Mender;neo;242;uncommon
2;Containment Construct;neo;243;uncommon
4;Dramatist's Puppet;neo;244;common
4;Eater of Virtue;neo;245;rare
4;Ecologist's Terrarium;neo;246;common
4;Iron Apprentice;neo;248;common
2;Mechtitan Core;neo;249;rare
4;Mirror Box;neo;250;rare
4;Network Terminal;neo;251;common
2;Papercraft Decoy;neo;253;common
4;Patchwork Automaton;neo;254;uncommon
1;Reckoner Bankbuster;neo;255;rare
4;Reito Sentinel;neo;256;uncommon
2;Runaway Trash-Bot;neo;257;uncommon
2;Searchlight Companion;neo;258;common
2;Shrine Steward;neo;259;common
1;Surgehacker Mech;neo;260;rare
4;Thundersteel Colossus;neo;261;common
4;Towashi Guide-Bot;neo;262;uncommon
2;Walking Skyscraper;neo;263;uncommon
4;Bloodfell Caves;neo;264;land
3;Blossoming Sands;neo;265;land
2;Boseiju, Who Endures;neo;266;rare
4;Dismal Backwater;neo;267;land
2;Eiganjo, Seat of the Empire;neo;268;rare
4;Jungle Hollow;neo;269;land
2;Mech Hangar;neo;270;uncommon
4;Otawara, Soaring City;neo;271;rare
2;Roadside Reliquary;neo;272;uncommon
4;Rugged Highlands;neo;273;land
4;Scoured Barrens;neo;274;land
4;Secluded Courtyard;neo;275;uncommon
2;Sokenzan, Crucible of Defiance;neo;276;rare
4;Swiftwater Cliffs;neo;277;land
4;Takenuma, Abandoned Mire;neo;278;rare
4;Thornwood Falls;neo;279;land
4;Tranquil Cove;neo;280;land
3;Uncharted Haven;neo;281;common
4;Wind-Scarred Crag;neo;282;land
1;Captain Eberhart;ymid;3;mythic
1;Ethereal Escort;ymid;5;mythic
1;Faithful Disciple;ymid;7;uncommon
1;Inquisitor Captain;ymid;8;rare
1;Sigardian Evangel;ymid;9;rare
1;Suntail Squadron;ymid;11;rare
1;Cursebound Witch;ymid;24;uncommon
1;Assemble from Parts;ymid;25;rare
2;Brittle Blast;ymid;37;uncommon
3;Rahilda, Wanted Cutthroat;ymid;42;mythic
1;Toralf's Disciple;ymid;44;rare
1;Town-Razer Tyrant;ymid;45;rare
1;Lupine Harbingers;ymid;53;rare
4;Tenacious Pup;ymid;56;uncommon
1;Gitrog, Horror of Zhava;ymid;58;rare
2;Ominous Traveler;ymid;62;rare
2;Forsaken Crossroads;ymid;63;rare
3;Angelic Observer;snc;1;uncommon
4;Backup Agent;snc;2;common
3;Ballroom Brawlers;snc;3;uncommon
4;Boon of Safety;snc;4;common
4;Brokers Initiate;snc;5;common
4;Buy Your Silence;snc;6;common
4;Celebrity Fencer;snc;7;common
4;Citizen's Crowbar;snc;8;uncommon
4;Dapper Shieldmate;snc;9;common
1;Depopulate;snc;10;rare
1;Elspeth Resplendent;snc;11;mythic
4;Extraction Specialist;snc;12;rare
4;Gathering Throng;snc;13;common
4;Giada, Font of Hope;snc;14;rare
1;Halo Fountain;snc;15;mythic
4;Hold for Ransom;snc;16;common
4;Illuminator Virtuoso;snc;17;uncommon
4;Inspiring Overseer;snc;18;common
4;Kill Shot;snc;19;common
4;Knockout Blow;snc;20;uncommon
4;Mysterious Limousine;snc;22;rare
2;Patch Up;snc;23;uncommon
1;Rabble Rousing;snc;24;rare
4;Raffine's Guidance;snc;25;common
4;Raffine's Informant;snc;26;common
1;Refuse to Yield;snc;27;uncommon
2;Revelation of Power;snc;28;common
4;Rumor Gatherer;snc;29;uncommon
4;Sky Crier;snc;31;common
4;Speakeasy Server;snc;32;common
4;Swooping Protector;snc;33;uncommon
4;All-Seeing Arbiter;snc;34;mythic
4;Backstreet Bruiser;snc;35;common
3;Brokers Veteran;snc;36;common
3;Case the Joint;snc;37;common
2;Cut Your Losses;snc;38;rare
4;Disdainful Stroke;snc;39;common
4;Echo Inspector;snc;40;common
4;Expendable Lackey;snc;43;common
4;Faerie Vandal;snc;44;uncommon
4;Hypnotic Grifter;snc;45;uncommon
4;Ledger Shredder;snc;46;rare
3;A Little Chat;snc;47;uncommon
4;Majestic Metamorphosis;snc;48;common
4;Make Disappear;snc;49;common
3;Obscura Initiate;snc;50;common
3;An Offer You Can't Refuse;snc;51;uncommon
1;Out of the Way;snc;52;uncommon
4;Psionic Snoop;snc;53;common
1;Psychic Pickpocket;snc;54;uncommon
2;Public Enemy;snc;55;uncommon
1;Reservoir Kraken;snc;56;rare
4;Rooftop Nuisance;snc;57;common
4;Run Out of Town;snc;58;common
4;Security Bypass;snc;59;common
1;Sewer Crocodile;snc;60;common
1;Sleep with the Fishes;snc;61;uncommon
2;Slip Out the Back;snc;62;uncommon
3;Undercover Operative;snc;63;rare
4;Wingshield Agent;snc;64;uncommon
1;Wiretapping;snc;65;rare
3;Witness Protection;snc;66;common
1;Angel of Suffering;snc;67;mythic
1;Body Launderer;snc;68;mythic
1;Cemetery Tampering;snc;69;rare
4;Corrupt Court Official;snc;70;common
4;Crooked Custodian;snc;71;common
2;Cut of the Profits;snc;72;rare
2;Deal Gone Bad;snc;74;common
3;Demon's Due;snc;75;common
4;Dig Up the Body;snc;76;common
3;Dusk Mangler;snc;77;uncommon
4;Extract the Truth;snc;78;common
4;Fake Your Own Death;snc;79;common
4;Girder Goons;snc;80;common
4;Graveyard Shift;snc;81;uncommon
3;Grisly Sigil;snc;82;uncommon
2;Illicit Shipment;snc;83;uncommon
4;Incriminate;snc;84;common
2;Join the Maestros;snc;85;common
4;Maestros Initiate;snc;86;common
4;Midnight Assassin;snc;87;common
4;Murder;snc;88;common
2;Night Clubber;snc;89;uncommon
3;Raffine's Silencer;snc;90;uncommon
4;Revel Ruiner;snc;91;common
3;Rogues' Gallery;snc;92;uncommon
2;Sanguine Spy;snc;93;rare
3;Shadow of Mortality;snc;94;rare
2;Shakedown Heavy;snc;95;rare
4;Tavern Swindler;snc;96;uncommon
3;Tenacious Underdog;snc;97;rare
1;Vampire Scrivener;snc;98;uncommon
2;Whack;snc;99;uncommon
4;Antagonize;snc;100;common
3;Arcane Bombardment;snc;101;mythic
4;Big Score;snc;102;common
2;Call In a Professional;snc;103;uncommon
4;Daring Escape;snc;104;common
2;Devilish Valet;snc;105;rare
4;Exhibition Magician;snc;106;common
3;Glittering Stockpile;snc;107;uncommon
4;Goldhound;snc;108;common
2;Hoard Hauler;snc;109;rare
4;Involuntary Employment;snc;110;uncommon
4;Jackhammer;snc;111;common
4;Jaxis, the Troublemaker;snc;112;rare
4;Light 'Em Up;snc;113;common
4;Mayhem Patrol;snc;114;common
4;Plasma Jockey;snc;115;common
1;Professional Face-Breaker;snc;116;rare
3;Pugnacious Pugilist;snc;117;uncommon
2;Pyre-Sledge Arsonist;snc;118;uncommon
4;Ready to Rumble;snc;119;common
4;Riveteers Initiate;snc;120;common
4;Riveteers Requisitioner;snc;121;uncommon
3;Rob the Archives;snc;122;uncommon
3;Sizzling Soloist;snc;123;uncommon
4;Sticky Fingers;snc;124;common
4;Strangle;snc;125;common
2;Structural Assault;snc;126;rare
1;Torch Breath;snc;127;uncommon
1;Unlucky Witness;snc;128;uncommon
1;Urabrask, Heretic Praetor;snc;129;mythic
1;Widespread Thieving;snc;130;rare
4;Witty Roastmaster;snc;131;common
4;Wrecking Crew;snc;132;common
4;Attended Socialite;snc;133;common
4;Bootleggers' Stash;snc;134;mythic
4;Bouncer's Beatdown;snc;135;uncommon
4;Broken Wings;snc;136;common
4;Cabaretti Initiate;snc;137;common
4;Caldaia Strongarm;snc;138;common
4;Capenna Express;snc;139;common
4;Civic Gardener;snc;140;common
4;Cleanup Crew;snc;141;uncommon
2;Courier's Briefcase;snc;142;uncommon
3;Elegant Entourage;snc;143;uncommon
1;Evolving Door;snc;144;rare
4;Fight Rigging;snc;145;rare
4;For the Family;snc;146;common
1;Freelance Muscle;snc;147;uncommon
3;Gala Greeters;snc;148;rare
4;Glittermonger;snc;149;common
4;High-Rise Sawjack;snc;150;common
3;Jewel Thief;snc;151;common
4;Luxurious Libation;snc;152;uncommon
4;Most Wanted;snc;153;common
2;Prizefight;snc;154;common
4;Rhox Pummeler;snc;155;common
2;Riveteers Decoy;snc;156;uncommon
1;Social Climber;snc;157;common
3;Take to the Streets;snc;158;uncommon
3;Titan of Industry;snc;159;mythic
1;Topiary Stomper;snc;160;rare
3;Venom Connoisseur;snc;161;uncommon
2;Vivien on the Hunt;snc;162;mythic
4;Voice of the Vermin;snc;163;uncommon
2;Warm Welcome;snc;164;common
2;Workshop Warchief;snc;165;rare
3;Aven Heartstabber;snc;166;rare
1;Black Market Tycoon;snc;167;rare
4;Body Dropper;snc;168;common
3;Brazen Upstart;snc;169;uncommon
2;Brokers Ascendancy;snc;170;rare
2;Brokers Charm;snc;171;uncommon
1;Cabaretti Ascendancy;snc;172;rare
2;Cabaretti Charm;snc;173;uncommon
